ID,Title,Definition
126483251,"Sepsis due to Streptococcus, group A without mention of septic shock",This is a potentially deadly medical condition characterised by a whole-body inflammatory state (called a systemic inflammatory response syndrome or SIRS) caused by severe infection. This diagnosis is due to a form of ?-haemolytic Streptococcus bacteria. It is a gram positive bacterium responsible for a wide range of both invasive and non-invasive infections.
1656895143,"Sepsis due to Streptococcus, group B without mention of septic shock","This is a potentially deadly medical condition characterised by a whole-body inflammatory state (called a systemic inflammatory response syndrome or SIRS) caused by severe infection. This diagnosis is due to an infection known as 'Streptococcus agalactiae' and more colloquially as Strep B and group B Strep, can cause serious illness and sometimes death, especially in newborn infants, the elderly, and patients with compromised immune systems."
793651617,Sepsis due to shigella without mention of septic shock,No definition available
736553724,Sepsis due to Escherichia coli infection without mention of septic shock,No definition available
1983664632,Sepsis due to Pseudomonas aeruginosa infection without mention of septic shock,Sepsis attributable to overwhelming Pseudomonas aeruginosa bacteraemia
517674628,Bacterial sepsis with septic shock,"Bacterial sepsis with septic shock is a subset of sepsis in which circulatory, cellular and metabolic abnormalities are profound enough to substantially increase mortality."
538073507,Sepsis due to Streptococcus pneumoniae infection with mention of septic shock,No definition available
1248885894,Sepsis due to Staphylococcus aureus infection with mention of septic shock,No definition available
1676080113,Sepsis due to coagulase-negative Staphylococcus with mention of septic shock,"A condition caused by an infection with the gram-positive bacteria Staphylococcus, excluding Staphylococcus aureus, leading to a severe systemic inflammatory response with septic shock. Coagulase-negative Staphylococcus is a heterogeneous group within the genus Staphylococcus that is not based on phylogenetic relationships. Transmission is by ingestion of contaminated food, direct contact, or endogenous infection. This condition commonly presents with fever, tachycardia, hypotension and shock. Confirmation is by identification of coagulase-negative Staphylococcus spp. from blood, wounds, or respiratory secretions."
1019304516,Sepsis due to staphylococcus with septic shock,No definition available
1248885894,Sepsis due to Staphylococcus aureus infection with mention of septic shock,No definition available
1676080113,Sepsis due to coagulase-negative Staphylococcus with mention of septic shock,"A condition caused by an infection with the gram-positive bacteria Staphylococcus, excluding Staphylococcus aureus, leading to a severe systemic inflammatory response with septic shock. Coagulase-negative Staphylococcus is a heterogeneous group within the genus Staphylococcus that is not based on phylogenetic relationships. Transmission is by ingestion of contaminated food, direct contact, or endogenous infection. This condition commonly presents with fever, tachycardia, hypotension and shock. Confirmation is by identification of coagulase-negative Staphylococcus spp. from blood, wounds, or respiratory secretions."
114861782,Sepsis due to Salmonella infection with septic shock,No definition available
314876756,Sepsis due to anaerobes with septic shock,No definition available
1772613347,Sepsis due to Haemophilus influenzae infection with septic shock,No definition available
918687664,Sepsis due to Gram-negative organisms with septic shock,No definition available
1398957367,Sepsis due to Escherichia coli infection with septic shock,No definition available
1300051267,Sepsis due to Pseudomonas aeruginosa infection with septic shock,No definition available
1772613347,Sepsis due to Haemophilus influenzae infection with septic shock,No definition available
2003093973,Sepsis due to Erysipelothrix infection with septic shock,No definition available
419330420,"Sepsis due to Streptococcus, group A with septic shock",No definition available
404455908,"Sepsis due to Streptococcus, group B with septic shock",No definition available
1920574661,Brucella sepsis with septic shock,No definition available
1313512266,Sepsis due to Listeria infection with septic shock,No definition available
1084183178,Sepsis due to Listeria monocytogenes infection with septic shock,No definition available
617432831,Sepsis due to Anthrax infection with septic shock,No definition available
2119184940,Sepsis due to Actinomycosis infection with septic shock,No definition available
349695899,Sepsis due to Yersinia pestis infection with septic shock,No definition available
1845816764,Sepsis due to streptococcus with septic shock,No definition available
538073507,Sepsis due to Streptococcus pneumoniae infection with mention of septic shock,No definition available
419330420,"Sepsis due to Streptococcus, group A with septic shock",No definition available
404455908,"Sepsis due to Streptococcus, group B with septic shock",No definition available
458723679,Sepsis due to shigella with septic shock,No definition available
1084183178,Sepsis due to Listeria monocytogenes infection with septic shock,No definition available
1398957367,Sepsis due to Escherichia coli infection with septic shock,No definition available
1300051267,Sepsis due to Pseudomonas aeruginosa infection with septic shock,No definition available
1558583874,Infections due to Bacteroides fragilis,No definition available
2129350166,Melioidosis,"A disease caused by the saprophytic environmental gram-negative bacterium Burkholderia pseudomallei which is found in soil or water in humid tropical regions of the world, especially South-East Asia and northern Australia. It has protean manifestations ranging from fulminant septicaemia with fatal outcome to chronic low grade infection."
945827199,Acute or fulminant melioidosis,"Acute melioidosis typically presents as an acute pneumonia following inhalation or inoculation of the causative bacterium, Burkholderia pseudomallei. This may progress to fulminant septic shock with multiple abscesses in the lungs, liver, spleen, kidneys or brain. There is a significant mortality, which in the majority of cases is associated with preexisting risk factors, especially diabetes, alcoholism or chronic renal disease. Infection in children may present with acute parotiditis."
